participant,load,region,measure,contrast,balanced_contrast_mean,resample_sd,resample_ci2_5,resample_ci97_5
VP010,2,Parietal,sensitivity__mse__scale1,2T_minus_2NT,0.044824805677958206,0.011322187516016134,0.022816411591745547,0.06598844745370114
VP010,2,Parietal,sensitivity__mse__scale2,2T_minus_2NT,0.04974516370016161,0.017687222238933143,0.015095400697206053,0.08309791769729856
VP010,2,Parietal,sensitivity__mse__scale3,2T_minus_2NT,0.016711564511839392,0.021148114206236752,-0.024757465538931732,0.05778375010012156
VP010,2,Parietal,sensitivity__mse__scale4,2T_minus_2NT,0.0630639777041841,0.021000363166118915,0.023271558188151,0.10537936790446362
VP010,2,Parietal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP010,2,Temporal,entropy__sample_entropy,2T_minus_2NT,0.015427210015662638,0.014968184023505691,-0.012650034239061263,0.04528521983247893
VP010,2,Temporal,entropy__mse,2T_minus_2NT,0.016689926718792568,0.021520638431274795,-0.023685242367307673,0.05906172340284816
VP010,2,Temporal,sensitivity__mse__scale1,2T_minus_2NT,0.015427210015662638,0.014968184023505691,-0.012650034239061263,0.04528521983247893
VP010,2,Temporal,sensitivity__mse__scale2,2T_minus_2NT,0.01094393389671157,0.022084445728374626,-0.031383409665637504,0.05493033879969627
VP010,2,Temporal,sensitivity__mse__scale3,2T_minus_2NT,0.02429106986952997,0.03992561576410616,-0.054110562439587215,0.1026359165528806
VP010,2,Temporal,sensitivity__mse__scale4,2T_minus_2NT,0.053044640472558593,0.046790000149383504,-0.03423257458975996,0.14746108276932168
VP010,2,Temporal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP010,2,WholeBrain,entropy__sample_entropy,2T_minus_2NT,0.06191886181725964,0.01497959627358985,0.03235883184863926,0.09070338824147235
VP010,2,WholeBrain,entropy__mse,2T_minus_2NT,0.07679941404569442,0.02127507738304087,0.034992218555161506,0.11742526082306422
VP010,2,WholeBrain,sensitivity__mse__scale1,2T_minus_2NT,0.06191886181725964,0.01497959627358985,0.03235883184863926,0.09070338824147235
VP010,2,WholeBrain,sensitivity__mse__scale2,2T_minus_2NT,0.08210966032161963,0.024138161612551792,0.035074863900069024,0.12753713866261993
VP010,2,WholeBrain,sensitivity__mse__scale3,2T_minus_2NT,0.05870736963622919,0.02672777424348142,0.004998141227168323,0.11028514766393638
VP010,2,WholeBrain,sensitivity__mse__scale4,2T_minus_2NT,0.11249274965383085,0.024347481841114283,0.06477837464190879,0.15864676288501903
VP010,2,WholeBrain,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP010,3,Central,entropy__sample_entropy,3T_minus_3NT,-0.032110819498929855,0.016329107582228115,-0.06446167705163602,0.000425005054990822
VP010,3,Central,entropy__mse,3T_minus_3NT,-0.05473288307712822,0.021755324992406684,-0.09770004351048713,-0.014527752287093357
VP010,3,Central,sensitivity__mse__scale1,3T_minus_3NT,-0.032110819498929855,0.016329107582228115,-0.06446167705163602,0.000425005054990822
VP010,3,Central,sensitivity__mse__scale2,3T_minus_3NT,-0.06344237097696412,0.02423868977286899,-0.10928472096172759,-0.016612548579539022
VP010,3,Central,sensitivity__mse__scale3,3T_minus_3NT,-0.06490278610924602,0.036180017189658804,-0.133443831036838,0.003630635514030017
VP010,3,Central,sensitivity__mse__scale4,3T_minus_3NT,-0.07220823149899731,0.0372484812443977,-0.1460832741350418,-0.0005689922457282417
VP010,3,Central,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP010,3,Frontal,entropy__sample_entropy,3T_minus_3NT,-0.01588066537854514,0.024333431140512236,-0.06319210244236936,0.032330119709792174
VP010,3,Frontal,entropy__mse,3T_minus_3NT,-0.025276065009247218,0.037187467639697,-0.09673671920829861,0.0517527255006231
VP010,3,Frontal,sensitivity__mse__scale1,3T_minus_3NT,-0.01588066537854514,0.024333431140512236,-0.06319210244236936,0.032330119709792174
VP010,3,Frontal,sensitivity__mse__scale2,3T_minus_3NT,-0.02440178356686734,0.04020129119982599,-0.10052684845836915,0.055773285068384346
VP010,3,Frontal,sensitivity__mse__scale3,3T_minus_3NT,-0.020947990958679136,0.045464350498729135,-0.10645337791087543,0.07190857950735377
VP010,3,Frontal,sensitivity__mse__scale4,3T_minus_3NT,-0.036597351614580644,0.04473396139782073,-0.12305406496082161,0.05300788087017399
VP010,3,Frontal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP010,3,Occipital,entropy__sample_entropy,3T_minus_3NT,0.006132683230986583,0.011532870636212045,-0.015000381380797023,0.02922915262584166
VP010,3,Occipital,entropy__mse,3T_minus_3NT,0.011024272979380963,0.013767144823582813,-0.016728585326471555,0.037118263495155235
VP010,3,Occipital,sensitivity__mse__scale1,3T_minus_3NT,0.006132683230986583,0.011532870636212045,-0.015000381380797023,0.02922915262584166
VP010,3,Occipital,sensitivity__mse__scale2,3T_minus_3NT,0.025385051832488015,0.018006933328166143,-0.010135034190718631,0.061650963573708265
VP010,3,Occipital,sensitivity__mse__scale3,3T_minus_3NT,-0.030562467890893567,0.025760418680310666,-0.08010632328710676,0.01893015794149412
VP010,3,Occipital,sensitivity__mse__scale4,3T_minus_3NT,0.04992957627365124,0.03307809688425269,-0.01562646600276807,0.11109821291887141
VP010,3,Occipital,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP010,3,Parietal,entropy__sample_entropy,3T_minus_3NT,-0.0030657344382871497,0.011794027577993322,-0.025595538701575125,0.019839409996959267
VP010,3,Parietal,entropy__mse,3T_minus_3NT,-0.01474982639272679,0.013325306628471131,-0.04037001265188552,0.01056756687939883
VP010,3,Parietal,sensitivity__mse__scale1,3T_minus_3NT,-0.0030657344382871497,0.011794027577993322,-0.025595538701575125,0.019839409996959267
VP010,3,Parietal,sensitivity__mse__scale2,3T_minus_3NT,-0.026358538255457916,0.01747103799351577,-0.06074901084964048,0.007747887043869457
VP010,3,Parietal,sensitivity__mse__scale3,3T_minus_3NT,-0.039745572838060385,0.020991252801481713,-0.08004444815639417,0.004795422053553715
VP010,3,Parietal,sensitivity__mse__scale4,3T_minus_3NT,-0.0007439737740360699,0.02083575182023914,-0.04202756134789578,0.037929786547176936
VP010,3,Parietal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP010,3,Temporal,entropy__sample_entropy,3T_minus_3NT,-0.0006355343060826058,0.014384884448575535,-0.029132363155317437,0.02789124104864944
VP010,3,Temporal,entropy__mse,3T_minus_3NT,0.005006426341551436,0.018536052911856508,-0.03215942850266003,0.03936400990705178
VP010,3,Temporal,sensitivity__mse__scale1,3T_minus_3NT,-0.0006355343060826058,0.014384884448575535,-0.029132363155317437,0.02789124104864944
VP010,3,Temporal,sensitivity__mse__scale2,3T_minus_3NT,0.012839534003872242,0.023987763775811296,-0.03367852331986286,0.0615948814827039
VP010,3,Temporal,sensitivity__mse__scale3,3T_minus_3NT,0.03470775610991097,0.034199282222419615,-0.030646670301958067,0.1026691676295775
VP010,3,Temporal,sensitivity__mse__scale4,3T_minus_3NT,-0.04789081438880463,0.03906125083493569,-0.12440181101174284,0.02782881653814919
VP010,3,Temporal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP010,3,WholeBrain,entropy__sample_entropy,3T_minus_3NT,-0.01005301451873496,0.014677260756353916,-0.03998248048972497,0.01904313653687649
VP010,3,WholeBrain,entropy__mse,3T_minus_3NT,-0.018996361794514492,0.01948680350041891,-0.05686721112572192,0.018415634013461565
VP010,3,WholeBrain,sensitivity__mse__scale1,3T_minus_3NT,-0.01005301451873496,0.014677260756353916,-0.03998248048972497,0.01904313653687649
VP010,3,WholeBrain,sensitivity__mse__scale2,3T_minus_3NT,-0.021219262605726538,0.022102113252568258,-0.06550486135604433,0.022786331510914755
VP010,3,WholeBrain,sensitivity__mse__scale3,3T_minus_3NT,-0.028974693871309153,0.02469569756894518,-0.07854150942673659,0.019426408988611407
VP010,3,WholeBrain,sensitivity__mse__scale4,3T_minus_3NT,-0.022073121126698188,0.02284593521198552,-0.06647574078889383,0.025386913059996807
VP010,3,WholeBrain,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP011,2,Central,entropy__sample_entropy,2T_minus_2NT,-0.00034689823780944564,0.01048617009197805,-0.020877472703796203,0.02004416150280569
VP011,2,Central,entropy__mse,2T_minus_2NT,-0.0070597773875757976,0.01270928869874289,-0.031753894373455514,0.019166423966784252
VP011,2,Central,sensitivity__mse__scale1,2T_minus_2NT,-0.00034689823780944564,0.01048617009197805,-0.020877472703796203,0.02004416150280569
VP011,2,Central,sensitivity__mse__scale2,2T_minus_2NT,-0.003934887079108058,0.018806928980506916,-0.041828785058152206,0.03295577631615628
VP011,2,Central,sensitivity__mse__scale3,2T_minus_2NT,-0.05394401190404225,0.02943658692459208,-0.1142907287781042,0.004471521157016446
VP011,2,Central,sensitivity__mse__scale4,2T_minus_2NT,-0.00038743867916058615,0.030929676781652118,-0.06302143231100991,0.055785639998458814
VP011,2,Central,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP011,2,Frontal,entropy__sample_entropy,2T_minus_2NT,-0.001714472878174101,0.015441715356080505,-0.03223200660478089,0.027843965814475256
VP011,2,Frontal,entropy__mse,2T_minus_2NT,-0.010020493028785377,0.02030154921674069,-0.05104244639214721,0.029745840041083882
VP011,2,Frontal,sensitivity__mse__scale1,2T_minus_2NT,-0.001714472878174101,0.015441715356080505,-0.03223200660478089,0.027843965814475256
VP011,2,Frontal,sensitivity__mse__scale2,2T_minus_2NT,-0.0036708327415666394,0.024389285792561506,-0.05139159915072962,0.045321096565208725
VP011,2,Frontal,sensitivity__mse__scale3,2T_minus_2NT,-0.01231448175585702,0.02700007785462315,-0.06701033676515314,0.040390701470387085
VP011,2,Frontal,sensitivity__mse__scale4,2T_minus_2NT,-0.028357051893563533,0.027456174840998843,-0.0806555518694068,0.0247034073136777
VP011,2,Frontal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP011,2,Occipital,entropy__sample_entropy,2T_minus_2NT,0.0021248026710874238,0.010670189556567405,-0.018942546790812413,0.023041368971405372
VP011,2,Occipital,entropy__mse,2T_minus_2NT,-0.0016441928284418408,0.01607893788918464,-0.033194989387614685,0.02890596129987957
VP011,2,Occipital,sensitivity__mse__scale1,2T_minus_2NT,0.0021248026710874238,0.010670189556567405,-0.018942546790812413,0.023041368971405372
VP011,2,Occipital,sensitivity__mse__scale2,2T_minus_2NT,0.0060984939445351116,0.018223407870786117,-0.030286921549391683,0.04224140897712465
VP011,2,Occipital,sensitivity__mse__scale3,2T_minus_2NT,0.04290922571825999,0.029389718983424885,-0.012188604857336366,0.10046350948119831
VP011,2,Occipital,sensitivity__mse__scale4,2T_minus_2NT,-0.06845234526829426,0.03591817411485137,-0.13855460565342792,0.003406950215876601
VP011,2,Occipital,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP011,2,Parietal,entropy__sample_entropy,2T_minus_2NT,-0.0015107023711265974,0.009154237936962755,-0.019911575172541118,0.01639772066782445
VP011,2,Parietal,entropy__mse,2T_minus_2NT,0.013080970421559212,0.010233101235465685,-0.006287233805039994,0.03290327934565645
VP011,2,Parietal,sensitivity__mse__scale1,2T_minus_2NT,-0.0015107023711265974,0.009154237936962755,-0.019911575172541118,0.01639772066782445
VP011,2,Parietal,sensitivity__mse__scale2,2T_minus_2NT,-0.017670462733354195,0.013551537834134075,-0.04570319010697673,0.00854969233280354
VP011,2,Parietal,sensitivity__mse__scale3,2T_minus_2NT,0.029217214820807774,0.0196576217945129,-0.008696963927167877,0.06726230135539393
VP011,2,Parietal,sensitivity__mse__scale4,2T_minus_2NT,0.04914067365633853,0.020173493888313476,0.009405679953517921,0.08829761219807099
VP011,2,Parietal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP011,2,Temporal,entropy__sample_entropy,2T_minus_2NT,-0.008165815010804984,0.011450306557984687,-0.030382996316251774,0.013434086904998921
VP011,2,Temporal,entropy__mse,2T_minus_2NT,-0.002410260465331385,0.016036459922267144,-0.03316601043865096,0.028860507375717246
VP011,2,Temporal,sensitivity__mse__scale1,2T_minus_2NT,-0.008165815010804984,0.011450306557984687,-0.030382996316251774,0.013434086904998921
VP011,2,Temporal,sensitivity__mse__scale2,2T_minus_2NT,-0.023848023502090067,0.024965682174550037,-0.07511699396278156,0.024665753656089882
VP011,2,Temporal,sensitivity__mse__scale3,2T_minus_2NT,-0.008461858340613986,0.03506827934006821,-0.0769285456226732,0.057521619152771056
VP011,2,Temporal,sensitivity__mse__scale4,2T_minus_2NT,0.03028966177884816,0.03578794526494839,-0.039659531232048996,0.09807738915386963
VP011,2,Temporal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP011,2,WholeBrain,entropy__sample_entropy,2T_minus_2NT,-0.0015519085614938383,0.008878691027090631,-0.02005700680698718,0.01599347528305398
VP011,2,WholeBrain,entropy__mse,2T_minus_2NT,-0.0008367543250471317,0.010114821301201404,-0.02201506029929457,0.019257110557821096
VP011,2,WholeBrain,sensitivity__mse__scale1,2T_minus_2NT,-0.0015519085614938383,0.008878691027090631,-0.02005700680698718,0.01599347528305398
VP011,2,WholeBrain,sensitivity__mse__scale2,2T_minus_2NT,-0.008593519684475115,0.01289242121137791,-0.0332431931205669,0.01604583544688723
VP011,2,WholeBrain,sensitivity__mse__scale3,2T_minus_2NT,0.003426838150753163,0.014352273343944765,-0.02362006029974703,0.03141772548162365
VP011,2,WholeBrain,sensitivity__mse__scale4,2T_minus_2NT,0.0002023117320477412,0.01446748023369163,-0.026839077455172118,0.027979416593692633
VP011,2,WholeBrain,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP011,3,Central,entropy__sample_entropy,3T_minus_3NT,-0.0025877895516272843,0.01160773747597402,-0.02503399880309151,0.01990057362702294
VP011,3,Central,entropy__mse,3T_minus_3NT,0.0046244776705919,0.014014589795498264,-0.020906346594286362,0.03257967631961763
VP011,3,Central,sensitivity__mse__scale1,3T_minus_3NT,-0.0025877895516272843,0.01160773747597402,-0.02503399880309151,0.01990057362702294
VP011,3,Central,sensitivity__mse__scale2,3T_minus_3NT,0.04474495582157671,0.018610494465272402,0.008196157197704914,0.08009603798604695
VP011,3,Central,sensitivity__mse__scale3,3T_minus_3NT,-0.0400879271379237,0.028933445750394943,-0.09359804971267169,0.018856979800259892
VP011,3,Central,sensitivity__mse__scale4,3T_minus_3NT,0.0014576971931778099,0.030602166064802334,-0.06054893497776659,0.06222308569601319
VP011,3,Central,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP011,3,Frontal,entropy__sample_entropy,3T_minus_3NT,0.01504395558644288,0.01518636309683732,-0.015168174032081238,0.04408381503426365
VP011,3,Frontal,entropy__mse,3T_minus_3NT,-0.002333772963058246,0.018989520129299917,-0.03995442706781963,0.033661390925227706
VP011,3,Frontal,sensitivity__mse__scale1,3T_minus_3NT,0.01504395558644288,0.01518636309683732,-0.015168174032081238,0.04408381503426365
VP011,3,Frontal,sensitivity__mse__scale2,3T_minus_3NT,0.01398014068743107,0.02411970676452133,-0.03212022860110461,0.05922720163629955
VP011,3,Frontal,sensitivity__mse__scale3,3T_minus_3NT,-0.02310185825894576,0.024947978853792064,-0.06927090931650501,0.027664017825663894
VP011,3,Frontal,sensitivity__mse__scale4,3T_minus_3NT,-0.013917674158072373,0.023046616451791076,-0.05952910126629944,0.02959229903695612
VP011,3,Frontal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP011,3,Occipital,entropy__sample_entropy,3T_minus_3NT,0.03580437642749383,0.011890144809544898,0.012397190299782373,0.05897382237768323
VP011,3,Occipital,entropy__mse,3T_minus_3NT,-0.004180089195630208,0.016438926610675073,-0.03675986369351623,0.02775809768795685
VP011,3,Occipital,sensitivity__mse__scale1,3T_minus_3NT,0.03580437642749383,0.011890144809544898,0.012397190299782373,0.05897382237768323
VP011,3,Occipital,sensitivity__mse__scale2,3T_minus_3NT,0.020555661309575753,0.019918548885883805,-0.018423357923563987,0.0605174151729389
VP011,3,Occipital,sensitivity__mse__scale3,3T_minus_3NT,-0.0062870517240298995,0.035520053156584075,-0.07641050777384553,0.06558321478486415
VP011,3,Occipital,sensitivity__mse__scale4,3T_minus_3NT,-0.08557760680090729,0.035854210501372205,-0.15372731873182188,-0.013851594059974182
VP011,3,Occipital,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP011,3,Parietal,entropy__sample_entropy,3T_minus_3NT,0.0016564412716861287,0.009374919714000039,-0.016827236827233073,0.019991025653368792
VP011,3,Parietal,entropy__mse,3T_minus_3NT,0.007363333594427622,0.010658375358897788,-0.013085180335914843,0.028458996611852486
VP011,3,Parietal,sensitivity__mse__scale1,3T_minus_3NT,0.0016564412716861287,0.009374919714000039,-0.016827236827233073,0.019991025653368792
VP011,3,Parietal,sensitivity__mse__scale2,3T_minus_3NT,0.025535522085275437,0.013975942509602586,-0.0021320041046744274,0.052252038464193185
VP011,3,Parietal,sensitivity__mse__scale3,3T_minus_3NT,-0.012672626866796615,0.01983667590819858,-0.05188558926527551,0.024754910738192113
VP011,3,Parietal,sensitivity__mse__scale4,3T_minus_3NT,0.009437966256286623,0.02195946293644713,-0.03261182120640327,0.052210551688015285
VP011,3,Parietal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP011,3,Temporal,entropy__sample_entropy,3T_minus_3NT,-0.028084185347830064,0.010498843057576972,-0.047786574417510115,-0.007495681242870413
VP011,3,Temporal,entropy__mse,3T_minus_3NT,0.011125118656361756,0.015785035567565577,-0.020501590724551644,0.042169322166806654
VP011,3,Temporal,sensitivity__mse__scale1,3T_minus_3NT,-0.028084185347830064,0.010498843057576972,-0.047786574417510115,-0.007495681242870413
VP011,3,Temporal,sensitivity__mse__scale2,3T_minus_3NT,-0.01808113792454619,0.02403303779430823,-0.06441465841571609,0.02854844691174439
VP011,3,Temporal,sensitivity__mse__scale3,3T_minus_3NT,-0.03917201095195092,0.03839829202113974,-0.11384782210808697,0.03689982142439956
VP011,3,Temporal,sensitivity__mse__scale4,3T_minus_3NT,0.14533928467979818,0.04285565000863291,0.06379731580837823,0.227770717547026
VP011,3,Temporal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP011,3,WholeBrain,entropy__sample_entropy,3T_minus_3NT,0.00799545974385647,0.009605342535834283,-0.011027023403284935,0.02664137729179233
VP011,3,WholeBrain,entropy__mse,3T_minus_3NT,0.0022922108033505825,0.010320840456670281,-0.017630078441106773,0.02256916042692495
VP011,3,WholeBrain,sensitivity__mse__scale1,3T_minus_3NT,0.00799545974385647,0.009605342535834283,-0.011027023403284935,0.02664137729179233
VP011,3,WholeBrain,sensitivity__mse__scale2,3T_minus_3NT,0.019405029352628157,0.013581002723632224,-0.007491509303993732,0.04683039339171111
VP011,3,WholeBrain,sensitivity__mse__scale3,3T_minus_3NT,-0.01914186354610861,0.01340847053805819,-0.0435952654748541,0.008654144174491929
VP011,3,WholeBrain,sensitivity__mse__scale4,3T_minus_3NT,-0.000498875722790254,0.014545464232484808,-0.029779037818114418,0.027513534401024334
